Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33375_0_fal_1_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33375_0_fal_20_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33375_0_fal_23_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33375_0_fal_25_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33375_0_fal_27_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33375_0_fal_29_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33375_0_fal_32_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33375_0_fal_33_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33375_0_fal_3_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33375_0_fal_41_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33375_0_fal_6_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33380_0_fal_11_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33380_0_fal_13_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33380_0_fal_15_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33380_0_fal_24_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33380_0_fal_2_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33380_0_fal_34_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33380_0_fal_44_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33380_0_fal_47_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33380_0_fal_4_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33380_0_fal_5_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33380_0_fal_9_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33388_0_fal_11_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33388_0_fal_13_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33388_0_fal_14_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33388_0_fal_15_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33388_0_fal_16_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33388_0_fal_19_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33388_0_fal_1_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33388_0_fal_20_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33388_0_fal_23_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33388_0_fal_24_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33388_0_fal_2_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33389_0_fal_12_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33389_0_fal_13_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33389_0_fal_19_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33389_0_fal_21_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33389_0_fal_23_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33389_0_fal_28_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33389_0_fal_29_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33389_0_fal_34_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33389_0_fal_42_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33389_0_fal_43_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33389_0_fal_4_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33394_0_fal_12_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33394_0_fal_23_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33394_0_fal_26_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33394_0_fal_27_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33394_0_fal_31_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33394_0_fal_33_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33394_0_fal_38_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33394_0_fal_40_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33394_0_fal_47_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33394_0_fal_6_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33394_0_fal_8_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33395_0_fal_10_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33395_0_fal_14_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33395_0_fal_19_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33395_0_fal_21_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33395_0_fal_25_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33395_0_fal_33_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33395_0_fal_35_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33395_0_fal_38_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33395_0_fal_3_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33395_0_fal_40_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33395_0_fal_47_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33400_0_fal_12_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33400_0_fal_14_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33400_0_fal_15_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33400_0_fal_17_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33400_0_fal_1_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33400_0_fal_24_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33400_0_fal_25_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33400_0_fal_27_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33400_0_fal_29_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33400_0_fal_2_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33400_0_fal_30_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33401_0_fal_12_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33401_0_fal_14_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33401_0_fal_1_0.png
Dataset:name:test	/uod/idr/filesets/idr0042-nirschl-wsideeplearning/held-out_validation/33401_0_fal_21_0.png
